round,client_id,participated,num_samples,update_norm_l2,update_norm_l1,update_norm_linf
33,2,1,4862,2.594696521759033,3721.634765625,0.08684568852186203
33,3,1,1743,2.764759063720703,3895.950927734375,0.0984942764043808
33,4,1,3713,2.435079574584961,3383.15234375,0.08425864577293396
33,5,1,3867,1.5711379051208496,2222.821533203125,0.05412517488002777
33,6,1,1600,2.104644298553467,3156.625,0.06993717700242996
33,8,1,3825,1.9632158279418945,2850.7861328125,0.07669031620025635
33,9,1,6520,3.0457592010498047,4706.9990234375,0.06875571608543396
34,0,1,298,1.1929986476898193,1631.502197265625,0.059369757771492004
34,1,1,1077,1.8600064516067505,2588.076904296875,0.11146312952041626
34,10,1,4596,2.4956772327423096,3755.712646484375,0.08390849828720093
34,12,1,3437,2.278834819793701,3090.722412109375,0.07460008561611176
34,13,1,4750,2.1328284740448,3043.772216796875,0.09048788249492645
34,14,1,248,1.0821917057037354,1541.2781982421875,0.051525890827178955
