round,client_id,participated,num_samples,update_norm_l2,update_norm_l1,update_norm_linf
27,9,1,6520,3.2976603507995605,5266.359375,0.06823055446147919
28,1,1,1077,1.858965516090393,2506.361572265625,0.14714956283569336
28,10,1,4596,2.057481050491333,3050.22265625,0.09040464460849762
28,11,1,1270,1.5020413398742676,2254.412841796875,0.0673784613609314
28,12,1,3437,2.066903829574585,2836.685302734375,0.06858265399932861
28,14,1,248,0.8980225920677185,1266.6094970703125,0.03883206844329834
28,2,1,4862,1.9141287803649902,2676.346923828125,0.1383315771818161
28,3,1,1743,1.984524130821228,2758.87158203125,0.10767196118831635
28,4,1,3713,1.9092919826507568,2634.510009765625,0.05892711877822876
28,5,1,3867,1.4258074760437012,1965.5166015625,0.07796366512775421
28,6,1,1600,2.007687568664551,3019.2783203125,0.06402932852506638
28,7,1,3271,2.5093324184417725,3306.31640625,0.11936952918767929
28,9,1,6520,2.861626386642456,4530.35498046875,0.06089375913143158
29,0,1,298,1.4496785402297974,1913.7470703125,0.06843215972185135
29,1,1,1077,1.5653713941574097,2019.85791015625,0.1473219394683838
29,11,1,1270,1.7990293502807617,2713.958984375,0.07573051750659943
29,12,1,3437,1.7251381874084473,2324.089599609375,0.06477995216846466
29,13,1,4750,2.21769642829895,3083.526123046875,0.13056305050849915
29,15,1,4923,2.422292709350586,3298.272705078125,0.07322584092617035
29,2,1,4862,1.8502309322357178,2562.640869140625,0.10227537155151367
29,3,1,1743,1.9109785556793213,2647.87548828125,0.08610652387142181
29,4,1,3713,1.833192229270935,2537.199951171875,0.06791061162948608
29,5,1,3867,1.3908915519714355,1949.292236328125,0.058338895440101624
29,7,1,3271,2.4508042335510254,3313.207275390625,0.12454938888549805
29,8,1,3825,2.335008382797241,3482.341796875,0.08937683701515198
30,0,1,298,1.0661991834640503,1382.576416015625,0.05036115646362305
30,1,1,1077,1.5334477424621582,2015.2794189453125,0.12299826741218567
30,10,1,4596,2.108339309692383,3124.8740234375,0.09284631162881851
30,12,1,3437,2.1116509437561035,2876.093505859375,0.08157438039779663
30,13,1,4750,1.8467273712158203,2609.748779296875,0.09105835109949112
30,14,1,248,1.0848571062088013,1506.641845703125,0.070702463388443
30,15,1,4923,1.761099100112915,2351.54052734375,0.057283833622932434
30,2,1,4862,1.7931859493255615,2520.965087890625,0.07945799827575684
30,5,1,3867,1.8007336854934692,2600.16357421875,0.07293884456157684
30,6,1,1600,2.7799296379089355,4285.396484375,0.07226134091615677
30,7,1,3271,2.2013967037200928,2973.9658203125,0.1056714579463005
30,9,1,6520,2.4942359924316406,3858.597900390625,0.07217057049274445
31,0,1,298,1.0826544761657715,1422.590087890625,0.052936237305402756
31,1,1,1077,1.5267525911331177,2035.18017578125,0.11058834195137024
31,10,1,4596,1.777234673500061,2629.103759765625,0.06691023707389832
31,11,1,1270,1.8878198862075806,2879.27197265625,0.08696583658456802
31,12,1,3437,1.8209080696105957,2499.336669921875,0.06664544343948364
31,15,1,4923,2.12418532371521,2895.6572265625,0.06307262182235718
31,2,1,4862,1.8783435821533203,2643.4287109375,0.09095264226198196
31,3,1,1743,2.035524606704712,2849.446044921875,0.0822271779179573
31,4,1,3713,3.3070502281188965,4384.75244140625,0.14013253152370453
31,5,1,3867,1.7300710678100586,2552.400146484375,0.06426150351762772
31,8,1,3825,1.9536234140396118,2904.123291015625,0.07487638294696808
31,9,1,6520,2.993211030960083,4660.7900390625,0.07800914347171783
32,0,1,298,1.2425519227981567,1663.5623779296875,0.05095217376947403
32,1,1,1077,1.46170175075531,1912.428955078125,0.12066687643527985
32,10,1,4596,2.0743863582611084,3128.03662109375,0.07875944674015045
32,12,1,3437,2.4977986812591553,3428.8046875,0.10221263766288757
32,13,1,4750,1.8675864934921265,2600.01171875,0.1007663756608963
32,14,1,248,0.9724426865577698,1326.4952392578125,0.07688773423433304
32,2,1,4862,1.951601266860962,2781.590576171875,0.0940844789147377
32,3,1,1743,2.6530914306640625,3777.41943359375,0.08494072407484055
32,5,1,3867,1.6172091960906982,2319.031494140625,0.05988302081823349
32,7,1,3271,1.9767125844955444,2583.378173828125,0.09602895379066467
32,8,1,3825,2.3526580333709717,3507.283935546875,0.08023589849472046
32,9,1,6520,2.4639439582824707,3792.824462890625,0.07097779214382172
33,1,1,1077,1.498639702796936,2006.434326171875,0.10927413403987885
33,10,1,4596,1.79564368724823,2623.29052734375,0.07347528636455536
33,12,1,3437,1.820984959602356,2439.37548828125,0.08299896121025085
33,13,1,4750,2.1943626403808594,3089.046142578125,0.08731745183467865
33,15,1,4923,2.1564650535583496,2927.357666015625,0.062158167362213135
33,2,1,4862,2.5917274951934814,3735.85693359375,0.10613448917865753
33,3,1,1743,2.694035768508911,3827.333251953125,0.09738023579120636
33,4,1,3713,2.3047544956207275,3186.58349609375,0.07827547192573547
33,5,1,3867,1.571632981300354,2261.1982421875,0.053091347217559814
33,6,1,1600,2.0629100799560547,3105.23388671875,0.0589698851108551
33,8,1,3825,1.9478532075881958,2902.384521484375,0.06994025409221649
33,9,1,6520,2.988938808441162,4669.84765625,0.0646267682313919
